user_id,second_purchase_item_quantity,third_purchase_item_quantity,fourth_purchase_item_quantity,fifth_purchase_item_quantity,status_f3,status_f4,status_f5
7632,1,1,1,1,維持,維持,維持
7634,3,3,3,3,維持,維持,維持
30635,2,3,3,,増加,維持,
7656,3,,,,,,
30638,2,2,2,2,維持,維持,維持
7660,3,3,3,3,維持,維持,維持
7661,2,2,2,2,維持,維持,維持
7662,3,3,3,3,維持,維持,維持
7664,3,3,3,3,維持,維持,維持
7665,3,,,,,,
7675,2,2,2,,維持,維持,
30760,2,2,2,2,維持,維持,維持
7682,2,2,2,2,維持,維持,維持
7683,3,3,3,3,維持,維持,維持
31979,2,2,2,2,維持,維持,維持
7686,2,2,2,2,維持,維持,維持
32025,3,3,2,,維持,減少,
7690,2,,,,,,
7694,3,3,3,3,維持,維持,維持
7697,3,3,,,維持,,
7698,3,3,3,3,維持,維持,維持
7699,3,,,,,,
7705,2,,,,,,
7706,3,3,3,3,維持,維持,維持
7711,3,3,3,3,維持,維持,維持
7715,3,3,3,3,維持,維持,維持
7716,2,2,2,2,維持,維持,維持
7717,3,,,,,,
7718,3,3,3,3,維持,維持,維持
7719,2,2,2,,維持,維持,
7724,3,,,,,,
7728,1,,,,,,
7729,3,2,2,2,減少,維持,維持
7736,3,3,3,,維持,維持,
7737,3,3,3,3,維持,維持,維持
7749,2,2,2,2,維持,維持,維持
7752,3,3,3,3,維持,維持,維持
7756,3,,,,,,
33470,2,2,2,2,維持,維持,維持
34027,2,2,2,2,維持,維持,維持
34130,2,2,2,2,維持,維持,維持
7774,3,,,,,,
34736,2,3,3,,増加,維持,
7784,2,2,2,2,維持,維持,維持
7788,3,3,3,3,維持,維持,維持
7791,3,3,3,3,維持,維持,維持
35015,2,2,2,2,維持,維持,維持
7797,2,2,2,2,維持,維持,維持
7798,3,3,3,3,維持,維持,維持
7801,3,3,3,3,維持,維持,維持
35553,2,2,2,2,維持,維持,維持
7806,1,1,1,1,維持,維持,維持
7807,3,,,,,,
7809,2,2,2,2,維持,維持,維持
36417,2,2,2,2,維持,維持,維持
7812,1,1,,,維持,,
36774,2,2,2,2,維持,維持,維持
7818,2,2,2,2,維持,維持,維持
36875,2,2,2,2,維持,維持,維持
7831,1,1,1,1,維持,維持,維持
7834,2,2,2,2,維持,維持,維持
7835,2,,,,,,
7850,3,3,3,3,維持,維持,維持
7851,2,2,,,維持,,
37267,2,2,2,2,維持,維持,維持
7856,2,,,,,,
7857,3,,,,,,
7860,1,1,1,,維持,維持,
38318,2,2,2,2,維持,維持,維持
7866,3,3,3,,維持,維持,
7868,2,2,2,2,維持,維持,維持
7869,3,3,3,3,維持,維持,維持
7879,3,3,3,3,維持,維持,維持
38874,2,2,2,2,維持,維持,維持
7883,3,3,3,3,維持,維持,維持
7886,3,3,3,3,維持,維持,維持
39368,3,3,2,,維持,減少,
7892,3,3,3,3,維持,維持,維持
39916,2,2,2,2,維持,維持,維持
7896,3,3,,,維持,,
39978,2,2,2,2,維持,維持,維持
40102,3,3,2,,維持,減少,
7906,2,2,,,維持,,
7908,3,3,3,3,維持,維持,維持
7910,3,3,3,3,維持,維持,維持
40410,2,2,2,2,維持,維持,維持
7912,3,3,3,3,維持,維持,維持
7915,3,3,3,3,維持,維持,維持
41074,2,2,2,2,維持,維持,維持
7918,2,2,2,2,維持,維持,維持
41546,3,3,2,,維持,減少,
7921,3,3,3,3,維持,維持,維持
41649,2,2,2,2,維持,維持,維持
7926,2,2,2,2,維持,維持,維持
7934,2,2,2,2,維持,維持,維持
7941,2,2,2,2,維持,維持,維持
41742,2,2,2,2,維持,維持,維持
7946,2,2,2,2,維持,維持,維持
7950,3,,,,,,
7954,1,1,1,1,維持,維持,維持
41814,2,2,2,2,維持,維持,維持
7962,1,2,2,2,増加,維持,維持
7965,3,3,3,3,維持,維持,維持
41815,3,3,1,1,維持,減少,維持
7971,2,2,2,2,維持,維持,維持
7972,3,3,3,3,維持,維持,維持
7975,3,3,3,3,維持,維持,維持
7976,3,3,3,3,維持,維持,維持
7978,3,3,,,維持,,
7979,3,3,3,3,維持,維持,維持
7984,3,,,,,,
7993,2,,,,,,
7998,3,3,3,,維持,維持,
8011,3,3,3,3,維持,維持,維持
42076,2,2,2,2,維持,維持,維持
8013,3,3,3,3,維持,維持,維持
42156,2,2,2,2,維持,維持,維持
8020,3,3,3,3,維持,維持,維持
8021,3,3,3,3,維持,維持,維持
42248,2,2,2,2,維持,維持,維持
8024,2,2,2,2,維持,維持,維持
8026,2,2,2,,維持,維持,
8027,3,3,3,3,維持,維持,維持
8028,2,2,2,2,維持,維持,維持
8033,3,,,,,,
8036,3,3,3,,維持,維持,
8038,3,3,3,3,維持,維持,維持
8040,2,2,,,維持,,
8041,2,2,2,2,維持,維持,維持
8045,3,3,3,3,維持,維持,維持
43398,2,2,2,2,維持,維持,維持
8049,3,3,3,3,維持,維持,維持
8054,2,2,2,2,維持,維持,維持
43501,2,2,2,2,維持,維持,維持
8056,3,,,,,,
8057,3,3,3,3,維持,維持,維持
8061,3,3,3,3,維持,維持,維持
8062,3,3,3,3,維持,維持,維持
8066,3,3,3,3,維持,維持,維持
8074,3,3,3,3,維持,維持,維持
8075,3,3,2,,維持,減少,
8076,3,3,3,3,維持,維持,維持
8081,3,3,,,維持,,
8087,2,2,2,2,維持,維持,維持
8091,3,3,3,3,維持,維持,維持
8097,2,2,2,,維持,維持,
8100,3,3,3,3,維持,維持,維持
8112,3,3,3,2,維持,維持,減少
8122,2,2,2,2,維持,維持,維持
8124,3,3,3,3,維持,維持,維持
8127,1,1,1,1,維持,維持,維持
8129,3,3,3,3,維持,維持,維持
8133,3,,,,,,
8134,2,2,2,2,維持,維持,維持
43568,2,2,2,2,維持,維持,維持
8136,3,3,3,3,維持,維持,維持
8138,3,3,3,3,維持,維持,維持
8140,1,,,,,,
8146,3,,,,,,
8150,2,2,2,2,維持,維持,維持
8151,2,,,,,,
43675,3,3,2,,維持,減少,
8167,2,2,2,2,維持,維持,維持
8170,3,3,,,維持,,
8172,3,3,,,維持,,
8175,3,3,3,3,維持,維持,維持
8178,3,,,,,,
43835,2,2,2,2,維持,維持,維持
8185,3,,,,,,
8187,3,3,3,3,維持,維持,維持
8188,3,3,3,,維持,維持,
8189,3,3,3,3,維持,維持,維持
8197,3,,,,,,
8200,3,3,3,3,維持,維持,維持
44194,2,3,3,,増加,維持,
8205,3,3,3,3,維持,維持,維持
8207,3,3,3,,維持,維持,
8209,2,2,,,維持,,
8217,3,3,,,維持,,
8221,3,3,3,3,維持,維持,維持
8229,3,3,3,3,維持,維持,維持
8231,1,1,1,1,維持,維持,維持
8232,2,2,,,維持,,
8234,1,1,1,1,維持,維持,維持
8235,3,3,3,3,維持,維持,維持
44517,3,3,2,,維持,減少,
8240,3,3,3,3,維持,維持,維持
44795,2,2,2,2,維持,維持,維持
45083,3,3,2,,維持,減少,
45112,2,2,2,2,維持,維持,維持
8252,3,3,3,3,維持,維持,維持
8254,1,1,,,維持,,
8256,2,2,2,2,維持,維持,維持
8258,3,3,3,3,維持,維持,維持
8261,3,3,3,3,維持,維持,維持
46109,3,3,2,,維持,減少,
8266,2,2,2,2,維持,維持,維持
46359,3,3,2,,維持,減少,
8281,3,,,,,,
8284,3,2,2,2,減少,維持,維持
8287,2,,,,,,
8289,3,,,,,,
46435,2,3,3,,増加,維持,
8292,1,1,1,1,維持,維持,維持
8293,3,3,3,3,維持,維持,維持
8299,3,3,,,維持,,
8300,2,2,2,2,維持,維持,維持
47021,1,1,3,3,維持,増加,維持
8304,3,3,3,3,維持,維持,維持
8305,2,,,,,,
47056,2,2,2,2,維持,維持,維持
8313,3,,,,,,
8314,3,,,,,,
8315,2,2,2,2,維持,維持,維持
8316,2,2,2,2,維持,維持,維持
8317,1,1,1,1,維持,維持,維持
8320,3,3,3,3,維持,維持,維持
8321,3,3,,,維持,,
47120,2,2,2,2,維持,維持,維持
8323,3,3,3,3,維持,維持,維持
47282,1,1,3,3,維持,増加,維持
47608,2,2,2,2,維持,維持,維持
8331,3,3,3,3,維持,維持,維持
8332,2,,,,,,
8336,3,3,,,維持,,
47884,2,2,2,2,維持,維持,維持
8340,2,,,,,,
8341,3,3,3,3,維持,維持,維持
8343,3,3,3,3,維持,維持,維持
8346,3,3,3,3,維持,維持,維持
8349,3,3,3,3,維持,維持,維持
8351,2,,,,,,
8353,2,,,,,,
48910,2,2,2,2,維持,維持,維持
8361,3,,,,,,
49217,2,2,2,2,維持,維持,維持
49629,2,2,2,2,維持,維持,維持
8371,2,3,3,3,増加,維持,維持
8373,2,,,,,,
49961,2,2,2,2,維持,維持,維持
8384,2,2,2,2,維持,維持,維持
8389,2,2,2,2,維持,維持,維持
8392,2,2,2,,維持,維持,
8393,2,2,2,2,維持,維持,維持
8399,3,3,3,3,維持,維持,維持
50430,2,2,2,1,維持,維持,減少
8405,2,2,,,維持,,
8411,3,,,,,,
8413,3,3,3,3,維持,維持,維持
8416,3,3,3,3,維持,維持,維持
8420,2,2,,,維持,,
50830,2,2,2,2,維持,維持,維持
8425,3,3,3,3,維持,維持,維持
51320,2,2,2,2,維持,維持,維持
8430,3,3,3,3,維持,維持,維持
8433,1,,,,,,
8434,2,2,2,2,維持,維持,維持
8441,3,3,3,,維持,維持,
53270,2,2,2,2,維持,維持,維持
53515,2,2,2,2,維持,維持,維持
8445,3,3,,,維持,,
8448,3,3,3,3,維持,維持,維持
54021,2,2,2,2,維持,維持,維持
8454,2,,,,,,
8456,2,2,2,2,維持,維持,維持
8457,1,1,1,1,維持,維持,維持
8459,2,2,,,維持,,
8462,3,,,,,,
8469,2,2,2,2,維持,維持,維持
8470,2,2,2,2,維持,維持,維持
8471,2,2,2,,維持,維持,
8472,2,2,2,2,維持,維持,維持
8474,2,2,2,2,維持,維持,維持
8476,2,2,2,2,維持,維持,維持
8478,3,2,2,2,減少,維持,維持
54229,3,3,2,,維持,減少,
8481,1,1,,,維持,,
8483,3,3,3,3,維持,維持,維持
8486,2,2,,,維持,,
54614,1,1,3,3,維持,増加,維持
8489,3,,,,,,
8492,3,1,,,減少,,
8498,3,,,,,,
8499,1,1,1,,維持,維持,
8500,2,2,,,維持,,
8504,1,1,1,1,維持,維持,維持
8512,3,,,,,,
8514,1,1,1,1,維持,維持,維持
8515,1,1,1,1,維持,維持,維持
8516,3,3,3,2,維持,維持,減少
8523,2,2,,,維持,,
8530,2,,,,,,
8539,2,,,,,,
8543,3,,,,,,
8544,3,3,3,3,維持,維持,維持
8549,3,3,3,3,維持,維持,維持
8550,2,2,2,,維持,維持,
8553,3,3,3,,維持,維持,
8557,3,3,3,3,維持,維持,維持
8567,2,2,,,維持,,
55089,2,2,2,2,維持,維持,維持
55746,2,2,2,2,維持,維持,維持
8574,3,3,3,3,維持,維持,維持
8578,2,2,2,2,維持,維持,維持
8585,3,3,3,3,維持,維持,維持
8587,2,2,2,2,維持,維持,維持
8590,2,2,2,2,維持,維持,維持
8593,3,,,,,,
8594,3,3,3,3,維持,維持,維持
8595,3,3,3,3,維持,維持,維持
55750,2,2,2,2,維持,維持,維持
8598,3,3,3,3,維持,維持,維持
8600,3,3,3,3,維持,維持,維持
8602,3,,,,,,
56344,3,3,2,,維持,減少,
8604,2,2,2,2,維持,維持,維持
8609,3,3,3,,維持,維持,
8618,2,2,2,2,維持,維持,維持
8620,3,3,,,維持,,
8623,3,3,3,,維持,維持,
8628,3,3,3,3,維持,維持,維持
8633,3,3,3,3,維持,維持,維持
8638,3,3,3,,維持,維持,
8645,1,1,1,1,維持,維持,維持
8650,2,,,,,,
8652,3,3,3,3,維持,維持,維持
8653,2,2,2,,維持,維持,
56804,2,2,2,2,維持,維持,維持
8671,3,3,3,3,維持,維持,維持
8673,3,3,3,,維持,維持,
57171,2,2,2,2,維持,維持,維持
8680,3,3,3,3,維持,維持,維持
8684,2,2,2,,維持,維持,
8694,3,3,3,3,維持,維持,維持
57683,2,2,2,2,維持,維持,維持
8704,2,2,2,2,維持,維持,維持
8714,3,3,3,3,維持,維持,維持
8716,3,3,3,3,維持,維持,維持
58014,2,2,2,2,維持,維持,維持
8721,2,1,1,1,減少,維持,維持
8727,3,3,3,3,維持,維持,維持
8731,3,3,3,3,維持,維持,維持
58790,3,3,1,1,維持,減少,維持
8735,3,3,3,3,維持,維持,維持
8737,3,3,3,3,維持,維持,維持
58969,3,3,2,,維持,減少,
8745,3,3,3,3,維持,維持,維持
8749,2,2,2,,維持,維持,
8756,3,3,2,2,維持,減少,維持
59758,2,2,2,2,維持,維持,維持
8765,3,3,3,3,維持,維持,維持
8766,2,,,,,,
8767,3,3,3,3,維持,維持,維持
20801,2,2,2,2,維持,維持,維持
8777,3,3,3,3,維持,維持,維持
8778,3,3,3,3,維持,維持,維持
8779,2,2,2,,維持,維持,
303,2,2,2,2,維持,維持,維持
8789,3,3,3,3,維持,維持,維持
24137,2,2,2,2,維持,維持,維持
8791,3,3,3,3,維持,維持,維持
8795,1,1,1,1,維持,維持,維持
8802,1,,,,,,
8803,3,3,3,3,維持,維持,維持
8808,2,2,1,3,維持,減少,増加
8809,3,,,,,,
8810,3,3,3,,維持,維持,
8813,3,3,3,3,維持,維持,維持
26382,2,2,2,2,維持,維持,維持
8820,3,3,3,3,維持,維持,維持
8825,3,3,3,3,維持,維持,維持
8827,2,2,2,2,維持,維持,維持
8828,3,3,3,3,維持,維持,維持
8829,3,3,3,3,維持,維持,維持
8830,1,1,1,1,維持,維持,維持
8832,3,,,,,,
8836,1,1,1,1,維持,維持,維持
8837,3,3,3,,維持,維持,
8839,3,3,3,3,維持,維持,維持
8850,3,3,3,3,維持,維持,維持
8851,3,3,,,維持,,
8857,2,2,2,2,維持,維持,維持
8859,3,3,3,3,維持,維持,維持
8865,3,3,3,3,維持,維持,維持
9953,1,1,1,1,維持,維持,維持
25478,1,1,1,1,維持,維持,維持
7830,1,1,1,1,維持,維持,維持
8874,2,2,2,2,維持,維持,維持
14816,2,2,2,2,維持,維持,維持
8876,3,3,3,3,維持,維持,維持
8879,2,2,,,維持,,
8880,3,3,3,3,維持,維持,維持
17795,2,2,2,2,維持,維持,維持
20297,1,1,1,1,維持,維持,維持
24325,2,2,2,2,維持,維持,維持
31088,2,2,2,2,維持,維持,維持
8892,2,2,2,2,維持,維持,維持
8893,1,1,1,,維持,維持,
8894,2,2,,,維持,,
8895,3,3,3,3,維持,維持,維持
8899,3,3,,,維持,,
36251,2,2,2,2,維持,維持,維持
8902,2,,,,,,
8903,2,2,2,2,維持,維持,維持
8904,2,,,,,,
8905,2,,,,,,
39325,2,2,2,2,維持,維持,維持
8914,3,3,3,3,維持,維持,維持
8915,1,,,,,,
8918,3,3,3,3,維持,維持,維持
8920,3,3,3,3,維持,維持,維持
8929,3,3,3,3,維持,維持,維持
8931,3,,,,,,
8932,1,1,1,,維持,維持,
8933,3,3,3,3,維持,維持,維持
8934,3,3,3,3,維持,維持,維持
8936,1,2,2,2,増加,維持,維持
8938,2,2,2,2,維持,維持,維持
8941,3,3,3,3,維持,維持,維持
8942,1,1,1,1,維持,維持,維持
8949,3,,,,,,
8950,2,2,2,2,維持,維持,維持
8953,1,1,1,,維持,維持,
8961,3,3,3,,維持,維持,
8965,3,3,3,3,維持,維持,維持
8966,3,3,3,3,維持,維持,維持
8967,3,3,3,3,維持,維持,維持
8969,3,,,,,,
8977,3,3,3,,維持,維持,
154,3,3,1,,維持,減少,
8982,3,3,3,3,維持,維持,維持
1231,3,3,1,,維持,減少,
8987,2,,,,,,
8990,1,1,1,1,維持,維持,維持
8994,3,3,,,維持,,
9003,2,2,,,維持,,
9004,2,2,2,2,維持,維持,維持
9007,3,3,3,3,維持,維持,維持
9016,2,2,2,2,維持,維持,維持
9017,3,,,,,,
9027,2,2,2,2,維持,維持,維持
9030,2,,,,,,
9033,1,1,1,1,維持,維持,維持
1279,3,3,1,,維持,減少,
9048,2,2,2,2,維持,維持,維持
9051,3,3,3,3,維持,維持,維持
9054,2,,,,,,
9055,3,,,,,,
1620,3,3,1,,維持,減少,
9058,3,3,3,3,維持,維持,維持
9066,3,3,3,,維持,維持,
9067,2,2,2,2,維持,維持,維持
9069,3,3,3,3,維持,維持,維持
9071,2,1,1,1,減少,維持,維持
9075,2,2,2,2,維持,維持,維持
9078,3,3,3,3,維持,維持,維持
9079,3,3,3,2,維持,維持,減少
9083,3,3,3,3,維持,維持,維持
9086,3,3,3,3,維持,維持,維持
9100,2,2,2,2,維持,維持,維持
9101,3,3,3,3,維持,維持,維持
9102,3,3,3,1,維持,維持,減少
9108,3,3,3,3,維持,維持,維持
9109,1,1,2,2,維持,増加,維持
9111,3,3,3,2,維持,維持,減少
9112,2,2,2,2,維持,維持,維持
9116,3,3,3,3,維持,維持,維持
9119,3,3,3,3,維持,維持,維持
9121,3,,,,,,
1663,2,2,3,,維持,増加,
9124,3,3,3,3,維持,維持,維持
2223,3,2,2,,減少,維持,
9132,1,1,1,1,維持,維持,維持
9142,3,3,,,維持,,
9149,3,3,3,,維持,維持,
9150,2,2,2,2,維持,維持,維持
5996,2,2,3,,維持,増加,
9152,2,2,2,,維持,維持,
9161,3,3,3,3,維持,維持,維持
9165,3,3,3,3,維持,維持,維持
6142,3,3,1,,維持,減少,
9172,3,3,3,,維持,維持,
9173,3,3,3,,維持,維持,
9177,3,3,3,3,維持,維持,維持
9179,3,3,3,3,維持,維持,維持
9181,2,2,2,2,維持,維持,維持
7486,3,3,1,,維持,減少,
7920,2,2,3,,維持,増加,
9191,2,2,2,2,維持,維持,維持
9197,3,3,3,3,維持,維持,維持
9199,2,2,,,維持,,
9200,3,3,3,3,維持,維持,維持
9202,3,3,3,3,維持,維持,維持
9208,2,2,,,維持,,
9210,3,3,3,3,維持,維持,維持
9211,3,3,3,3,維持,維持,維持
9220,3,,,,,,
9221,2,2,2,2,維持,維持,維持
9224,3,3,3,3,維持,維持,維持
8867,1,3,3,,増加,維持,
10971,2,2,2,1,維持,維持,減少
9234,3,3,3,3,維持,維持,維持
9237,2,2,3,,維持,増加,
9240,3,3,3,,維持,維持,
9244,2,2,2,2,維持,維持,維持
9245,2,,,,,,
9249,3,3,3,3,維持,維持,維持
11275,2,2,2,1,維持,維持,減少
9253,3,3,3,3,維持,維持,維持
9261,3,3,3,3,維持,維持,維持
9263,3,3,3,,維持,維持,
9266,2,,,,,,
9268,3,,,,,,
9274,3,3,3,3,維持,維持,維持
12975,1,1,1,1,維持,維持,維持
9277,3,3,3,3,維持,維持,維持
9278,2,2,2,,維持,維持,
13943,3,2,2,,減少,維持,
9280,2,2,2,2,維持,維持,維持
9282,3,3,3,3,維持,維持,維持
9286,3,,,,,,
9287,2,2,2,,維持,維持,
9288,3,3,3,3,維持,維持,維持
9289,3,3,3,3,維持,維持,維持
9290,3,3,3,3,維持,維持,維持
14095,3,2,2,,減少,維持,
9301,2,2,2,2,維持,維持,維持
9306,2,2,2,2,維持,維持,維持
9307,3,3,3,3,維持,維持,維持
9323,2,,,,,,
9325,3,3,3,3,維持,維持,維持
16601,1,1,1,1,維持,維持,維持
17217,2,2,3,,維持,増加,
17454,3,3,1,,維持,減少,
9335,3,3,3,3,維持,維持,維持
9338,3,,,,,,
17870,2,2,2,1,維持,維持,減少
9341,3,3,,,維持,,
9343,3,3,3,3,維持,維持,維持
18514,3,3,1,,維持,減少,
20754,3,1,3,,減少,増加,
9349,3,3,3,3,維持,維持,維持
9351,3,3,3,3,維持,維持,維持
21116,3,2,2,,減少,維持,
9354,3,3,3,3,維持,維持,維持
9355,3,3,3,,維持,維持,
9358,2,2,2,2,維持,維持,維持
9359,3,3,3,2,維持,維持,減少
9360,3,3,3,3,維持,維持,維持
9365,3,3,3,,維持,維持,
9369,2,2,2,2,維持,維持,維持
9374,2,2,2,2,維持,維持,維持
26556,2,2,2,1,維持,維持,減少
9379,3,3,3,3,維持,維持,維持
9380,3,3,3,3,維持,維持,維持
27216,3,3,1,,維持,減少,
9385,3,3,3,3,維持,維持,維持
27493,3,2,2,,減少,維持,
27757,3,2,2,,減少,維持,
9390,3,3,3,3,維持,維持,維持
9396,2,2,2,2,維持,維持,維持
9399,1,1,1,1,維持,維持,維持
9400,3,3,3,3,維持,維持,維持
9402,2,2,2,2,維持,維持,維持
9406,3,3,3,3,維持,維持,維持
9407,3,3,3,3,維持,維持,維持
9411,2,2,2,2,維持,維持,維持
9415,3,3,3,3,維持,維持,維持
9416,2,2,2,,維持,維持,
27832,3,2,2,,減少,維持,
28834,3,2,2,,減少,維持,
9421,3,3,,,維持,,
28916,3,3,1,,維持,減少,
9424,3,3,3,3,維持,維持,維持
9429,3,3,3,3,維持,維持,維持
9432,3,3,3,3,維持,維持,維持
9451,3,3,3,3,維持,維持,維持
9452,3,,,,,,
9454,3,,,,,,
9455,2,2,2,2,維持,維持,維持
9456,2,2,2,2,維持,維持,維持
29182,3,2,2,,減少,維持,
29641,2,2,3,,維持,増加,
29746,3,1,1,1,減少,維持,維持
9466,1,1,1,1,維持,維持,維持
9472,3,3,3,3,維持,維持,維持
9473,3,3,3,3,維持,維持,維持
9475,3,,,,,,
9476,3,,,,,,
9477,3,3,1,1,維持,減少,維持
9478,2,2,2,,維持,維持,
31591,3,3,1,,維持,減少,
31878,3,2,2,,減少,維持,
9492,2,2,2,2,維持,維持,維持
9496,3,3,3,3,維持,維持,維持
9497,2,,,,,,
9500,3,,,,,,
9501,3,3,3,3,維持,維持,維持
9502,3,3,3,2,維持,維持,減少
9515,2,2,2,2,維持,維持,維持
9519,3,3,3,3,維持,維持,維持
9520,2,,,,,,
9525,2,2,2,2,維持,維持,維持
9528,3,,,,,,
32070,3,1,1,1,減少,維持,維持
32757,3,2,2,,減少,維持,
9536,3,3,3,3,維持,維持,維持
9538,2,2,,,維持,,
9541,1,,,,,,
9542,2,2,2,2,維持,維持,維持
33557,3,2,2,,減少,維持,
9551,3,3,3,3,維持,維持,維持
9553,1,1,1,1,維持,維持,維持
34596,3,2,2,,減少,維持,
9561,3,3,3,3,維持,維持,維持
9563,3,3,3,,維持,維持,
9568,2,2,2,2,維持,維持,維持
9569,3,3,3,3,維持,維持,維持
34699,3,2,2,,減少,維持,
9574,2,2,2,2,維持,維持,維持
9585,3,3,3,3,維持,維持,維持
9586,3,,,,,,
9587,3,,,,,,
9593,2,2,2,2,維持,維持,維持
9594,3,3,3,3,維持,維持,維持
9597,3,,,,,,
9602,2,2,2,2,維持,維持,維持
9603,2,2,2,2,維持,維持,維持
9604,1,,,,,,
9606,3,3,3,3,維持,維持,維持
9609,2,2,2,2,維持,維持,維持
9614,2,2,,,維持,,
9619,3,3,3,3,維持,維持,維持
34701,3,2,2,,減少,維持,
9631,2,,,,,,
9641,2,2,,,維持,,
36068,2,2,2,1,維持,維持,減少
9653,1,1,1,,維持,維持,
36081,3,3,1,,維持,減少,
9656,2,2,2,2,維持,維持,維持
9657,2,2,2,2,維持,維持,維持
9659,1,1,1,1,維持,維持,維持
9662,3,,,,,,
9671,2,2,,,維持,,
9672,2,2,2,2,維持,維持,維持
36393,1,1,1,1,維持,維持,維持
9676,3,,,,,,
9679,2,2,2,2,維持,維持,維持
36464,2,2,2,1,維持,維持,減少
9683,2,2,2,2,維持,維持,維持
36988,3,2,2,,減少,維持,
9690,3,,,,,,
9693,3,3,3,3,維持,維持,維持
39334,3,2,2,,減少,維持,
39539,3,3,1,,維持,減少,
9704,3,3,3,3,維持,維持,維持
9707,2,2,2,,維持,維持,
9713,3,3,3,3,維持,維持,維持
9714,2,2,2,2,維持,維持,維持
9715,3,3,3,3,維持,維持,維持
40090,3,2,2,,減少,維持,
9718,3,,,,,,
9719,3,3,3,3,維持,維持,維持
9726,3,3,3,3,維持,維持,維持
40364,3,2,2,,減少,維持,
40390,3,1,3,,減少,増加,
9739,3,3,3,3,維持,維持,維持
9740,3,2,2,2,減少,維持,維持
9741,3,3,3,3,維持,維持,維持
9749,3,3,3,3,維持,維持,維持
41698,3,2,2,,減少,維持,
9751,1,1,1,1,維持,維持,維持
9758,3,3,3,3,維持,維持,維持
45306,2,2,1,1,維持,減少,維持
9766,3,3,,,維持,,
9768,3,3,3,3,維持,維持,維持
45865,3,3,1,,維持,減少,
9776,2,2,2,2,維持,維持,維持
9782,3,3,,,維持,,
46884,3,2,2,,減少,維持,
9796,2,2,2,2,維持,維持,維持
9806,2,,,,,,
9814,2,2,2,2,維持,維持,維持
50512,3,3,1,,維持,減少,
50815,3,2,2,,減少,維持,
9822,3,3,3,,維持,維持,
9826,3,3,3,3,維持,維持,維持
9828,2,2,2,2,維持,維持,維持
9830,3,3,3,3,維持,維持,維持
9831,3,3,3,3,維持,維持,維持
9836,3,3,,,維持,,
9837,1,1,1,,維持,維持,
9840,3,3,3,3,維持,維持,維持
9841,1,1,1,1,維持,維持,維持
9844,3,3,,,維持,,
9847,2,2,2,2,維持,維持,維持
9849,3,3,,,維持,,
9852,3,3,3,3,維持,維持,維持
9855,3,3,3,3,維持,維持,維持
9856,2,2,2,2,維持,維持,維持
9860,3,,,,,,
9866,2,2,,,維持,,
51379,3,3,1,,維持,減少,
9869,3,,,,,,
9875,2,2,,,維持,,
9877,3,,,,,,
51837,3,3,1,,維持,減少,
